Mat,No.,ID,Qn,Q,Pt,SOC,SOE,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,SOH
NMC,58,J3-200,2.1,1.8194,5,40,34.65523809523809,0.644468085106384,0.6445105117859429,0.6319246770308746,0.6351968675222972,0.6451063829787236,0.6495564005069703,0.6639079531691561,0.6608589951377635,0.6448797104534822,0.63769655758606,0.6217547000895269,0.6296460176991152,0.6440569849032531,0.651854957032068,0.6880045053501034,0.6866767030485503,0.6452918619514278,0.6476552598225602,0.6035557607942739,0.6173146473779383,0.6446948756113118,0.8663809523809523
NMC,59,J3-300,2.1,1.7594,5,40,33.51238095238095,0.7051063829787232,0.7037587598216186,0.6930151083862492,0.6965412225364362,0.7051063829787241,0.7091254752851706,0.7240613645538954,0.7210291734197734,0.7064083457526085,0.7020824479388024,0.682855863921219,0.6900442477876103,0.7046566021688285,0.7134772584363853,0.7456354420874787,0.7444486262702297,0.7066467831273968,0.7040557667934095,0.6635880858924033,0.6783453887884274,0.7052944928768872,0.8378095238095238
NMC,60,J3-400,2.1,1.6817,5,40,32.032380952380954,0.7274468085106385,0.726268846888936,0.714254433982922,0.7187296062649553,0.7270212765957451,0.7327841149133922,0.7472749293500209,0.7425040518638566,0.7287630402384497,0.7226944326391846,0.7023276633840645,0.7119469026548684,0.7269827769508819,0.7382100188639686,0.7694762530504979,0.7653368460669929,0.729228802726885,0.7243346007604554,0.6795197413992149,0.6959764918625684,0.7263448862428232,0.8008095238095237
NMC,61,J3-500,2.1,1.4958,5,40,28.49142857142857,0.7961702127659578,0.7952856232745811,0.7860740091964091,0.7889928214052633,0.7955319148936182,0.7982678495986475,0.810456197012515,0.808346839546191,0.7973174366616984,0.7957926051848707,0.777752909579231,0.784734513274338,0.7950244524771417,0.8025571159086136,0.8259808522620613,0.8255551373729775,0.7971878994461008,0.7936206168145326,0.7631032094204571,0.7680831826401455,0.7943865617690831,0.7122857142857143
NMC,62,J3-600,2.1,1.301,5,40,24.780952380952378,0.8297872340425538,0.8328732214907619,0.8248303043573477,0.824015662388514,0.8304255319148934,0.8316434305027469,0.8403310456197017,0.8403565640194488,0.8311688311688314,0.8331916702082447,0.8196060877350053,0.8203539823008859,0.8292579204762927,0.8304338713058046,0.8515111695137971,0.8541588257433199,0.831487004686835,0.8394592310942119,0.8125144308473793,0.8114828209764919,0.8286200297682322,0.6195238095238095
NMC,63,J4-100,2.1,1.8809,5,40,35.82666666666667,0.6193617021276605,0.6149925674240828,0.606962995401795,0.6101805525342607,0.6202127659574463,0.6265314744402195,0.6394832458619302,0.6357374392220425,0.6199701937406861,0.6132596685082872,0.5966875559534479,0.6035398230088509,0.618966617052946,0.6271221966044846,0.6647268631499905,0.6622130222054947,0.6201533873029401,0.6155471060414026,0.5776956822904626,0.5901898734177227,0.6183287263448856,0.8956666666666666
NMC,64,J4-200,2.1,1.8001,5,40,34.287619047619046,0.667446808510638,0.6642599277978336,0.653820888986206,0.6580378507722431,0.6676595744680851,0.671102661596958,0.6871215179652808,0.6839546191247976,0.6674473067915692,0.6612834679133028,0.6418979409131609,0.6508849557522121,0.6663831596853083,0.6763781177950117,0.7124084850760273,0.7088821979676325,0.6676608436301663,0.662653147444022,0.6199492034172245,0.6405967450271248,0.6663831596853074,0.8571904761904762
NMC,65,J4-400,2.1,1.6412,5,40,31.26095238095238,0.7485106382978728,0.7453811849649616,0.7346179111013802,0.7396127909506207,0.7480851063829794,0.7543303760033799,0.7690754945498597,0.7625607779578605,0.7492016180540766,0.7377815554611145,0.7209042076991956,0.7331858407079652,0.7473952796087602,0.7608467826451477,0.7903134972780173,0.7822732404968011,0.7503195568811254,0.739332488381919,0.6959131840221655,0.7176763110307416,0.7467573889007015,0.7815238095238095
NMC,66,J4-500,2.1,1.4674,5,40,27.950476190476188,0.7999999999999989,0.7965597791463148,0.7889205167506033,0.792908418533826,0.8002127659574461,0.8041825095057034,0.8153007670569243,0.8109805510534844,0.800085160740899,0.7957926051848707,0.7793196060877357,0.7893805309734523,0.7988517967254953,0.8109411024942359,0.8323634315749944,0.8283778697779454,0.8012356199403499,0.7910857625686525,0.761025167397829,0.7737341772151893,0.7982139060174349,0.6987619047619047
NMC,67,J4-600,2.1,1.3856,5,40,26.39238095238095,0.8159574468085111,0.8150350392864736,0.8070943726735278,0.8105286056123555,0.8165957446808507,0.8179129700042234,0.8298344771901496,0.826580226904376,0.8164786033638496,0.8102422439439012,0.800134288272158,0.8053097345132736,0.81543695513502,0.822049884720184,0.8445654214379577,0.8424915318027848,0.8176395398380905,0.8166455428812842,0.7852689909951511,0.792495479204339,0.8147990644269614,0.6598095238095237
NMC,1,D3-100,2.1,1.9155,5,45,41.04642857142857,0.6891489361702128,0.689318326608622,0.677468797897963,0.6804437676745705,0.6893617021276599,0.6928601605407687,0.7083165119095689,0.7054294975688808,0.6904407068341492,0.6869953251168726,0.6676365264100266,0.6736725663716809,0.6889219647033809,0.7011108782225941,0.7304298854890181,0.728076778321415,0.6908819769919035,0.6903253062948878,0.6485800046178696,0.6573236889692584,0.688071443759303,0.9121428571428571
NMC,2,D3-200,2.1,1.8499,5,45,39.64071428571429,0.7189361702127659,0.7162879592270128,0.7059338734398954,0.7100282793125947,0.7197872340425535,0.7234896493451624,0.7389987888574892,0.7341977309562395,0.7208856717053447,0.7167445813854654,0.6944941808415397,0.7030973451327442,0.7184775675100994,0.7310836302661903,0.7606532757649704,0.7572450131727511,0.7213463996591383,0.7196873679763414,0.6737474024474714,0.6867088607594933,0.7184775675101003,0.880904761904762
NMC,3,D3-300,2.1,1.8004,5,45,38.58,0.7638297872340427,0.7617328519855588,0.7508211079483251,0.755275179464868,0.7631914893617031,0.7686945500633717,0.782196205086799,0.7775526742301455,0.7651692569725359,0.756268593285168,0.7397045658012544,0.7511061946902666,0.7633425473102271,0.7725843638650174,0.8019523183780732,0.7975159954836286,0.765445249254368,0.7596113223489649,0.7173862849226502,0.7337251356238692,0.7627046566021685,0.8573333333333333
NMC,4,D3-400,2.1,1.7452,5,45,37.39714285714286,0.7742553191489367,0.7708643023996613,0.7602364790891185,0.7652817054600822,0.7738297872340416,0.7817912970004217,0.7922890593459835,0.7876823338735814,0.7743240366191184,0.7673183170420748,0.7473142345568498,0.7586283185840719,0.7724856474590691,0.7862083420666535,0.8130279707152237,0.8069251035001885,0.7754580315296113,0.7655259822560208,0.7245439852228124,0.7450271247739604,0.7724856474590682,0.831047619047619
NMC,5,D3-500,2.1,1.6421,5,45,35.18785714285714,0.7946808510638288,0.7927373115311118,0.7827895774031104,0.7868174896671745,0.7942553191489372,0.8008027038445293,0.8116673395236171,0.8071312803889787,0.7960400255482227,0.7898427539311514,0.7723813786929288,0.7834070796460173,0.794386561769084,0.8038147138964584,0.8293598648394971,0.8255551373729775,0.7965487856838518,0.7923531896915925,0.7517894250750405,0.7660488245931294,0.7935360408250061,0.7819523809523808
NMC,6,D3-600,2.1,1.5016,5,45,32.177142857142854,0.8417021276595751,0.8400934380972602,0.8322750164221597,0.8348923210789652,0.8410638297872337,0.846641318124207,0.8536536132418249,0.8498784440842782,0.8422397274856284,0.839141521461964,0.8243061772605191,0.82920353982301,0.8396768020412502,0.8461538461538458,0.8667167261122586,0.8652615732028597,0.8421389007243292,0.8409378960709759,0.8083583468021232,0.8178119349005417,0.8396768020412511,0.715047619047619
NMC,7,D4-100,2.1,1.9134,5,45,41.00142857142857,0.6899999999999995,0.6886812486727552,0.6754981388219852,0.6797911681531437,0.6893617021276599,0.6934938741022387,0.7115462252725075,0.7078606158833063,0.6910794123908879,0.6869953251168726,0.6633840644583717,0.6721238938053107,0.6889219647033809,0.6979668832529864,0.7345597897503282,0.732216785848701,0.6915210907541542,0.6856780735107719,0.6414223043177092,0.6559674502712483,0.6889219647033817,0.9111428571428571
NMC,8,D4-200,2.1,1.8448,5,45,39.53142857142857,0.7195744680851064,0.7169250371628797,0.7046201007225763,0.7093756797911679,0.719148936170213,0.7241233629066324,0.7402099313685913,0.7356158833063207,0.7208856717053447,0.709519762005951,0.691136974037601,0.7011061946902659,0.7178396768020416,0.7304548312722696,0.7636568425004686,0.7583741061347382,0.7213463996591383,0.7072243346007614,0.667975063495728,0.6867088607594933,0.7184775675101003,0.8784761904761904
NMC,9,D4-300,2.1,1.7955,5,45,38.475,0.7663829787234047,0.763644085793163,0.7527917670243047,0.7585381770720039,0.7659574468085113,0.7746092099704258,0.7854259184497376,0.7807941653160455,0.767724079199489,0.7594560135996593,0.7397045658012544,0.7511061946902666,0.7646183287263444,0.7771955564871096,0.8060822226393842,0.8003387278885956,0.7688538559863645,0.7608787494719049,0.7160009235742315,0.7337251356238692,0.765256219434403,0.855
NMC,10,D4-400,2.1,1.7384,5,45,37.25142857142857,0.7770212765957449,0.7729878955192193,0.7608933654477772,0.7681096367195996,0.7763829787234053,0.7824250105618917,0.7959224868792898,0.7895056726094003,0.7775175644028103,0.7654058648533786,0.7459713518352746,0.7592920353982295,0.7752498405273229,0.7895619367009017,0.8177210437394411,0.8097478359051564,0.7780144865786109,0.7655259822560208,0.7180789655968596,0.743444846292947,0.7752498405273238,0.8278095238095238
NMC,11,D4-500,2.1,1.6765,5,45,35.925000000000004,0.7895744680851067,0.7855170949246135,0.7738121305014234,0.7800739612790961,0.7889361702127671,0.7961554710604135,0.807832054905127,0.8020664505672608,0.7900787736853303,0.7811304717382077,0.7598478066248884,0.7736725663716824,0.7877950244524765,0.8006707189268498,0.8287966960765916,0.8214151298456907,0.7899446101406049,0.7786227291930707,0.7337797275456008,0.7583634719710677,0.7869445035083986,0.7983333333333333
NMC,12,D4-600,2.1,1.6112,5,45,34.52571428571429,0.8159574468085111,0.8118496496071357,0.8016203196846954,0.8070480748314113,0.8159574468085102,0.8210815378115752,0.8328623334679044,0.8277957860615883,0.8158398978071109,0.8083297917552068,0.7896150402864812,0.8024336283185844,0.8141611737189027,0.8272898763361978,0.8503848319879861,0.843620624764772,0.8170004260758414,0.8067173637515843,0.7661048256753631,0.7848101265822773,0.8133106527748248,0.7672380952380952
NMC,13,E3-200,2.1,1.8787,5,45,40.25785714285714,0.7057446808510637,0.7024846039498831,0.6903875629516092,0.6965412225364362,0.7059574468085108,0.7116603295310506,0.7276947920872026,0.721636952998379,0.7070470513093472,0.6988950276243093,0.6759176365264103,0.6887168141592932,0.7052944928768881,0.717459652064556,0.7525811901633181,0.7461422657132104,0.7072858968896458,0.6975073933248837,0.6485800046178696,0.6733725135623878,0.7052944928768872,0.8946190476190476
NMC,14,E3-300,2.1,1.8272,5,45,39.15428571428571,0.7565957446808511,0.7504778084519002,0.7405298883293208,0.7478790515553628,0.756595744680852,0.7627798901563159,0.7771497779572067,0.7706645056726087,0.7570789865871834,0.7481937951551219,0.7264995523724274,0.740044247787611,0.7554752285775042,0.7681827709075657,0.7985733058006383,0.7911178020323675,0.7582019599488703,0.7446134347275031,0.6993765873932105,0.7280741410488254,0.7548373378694437,0.870095238095238
NMC,15,E3-400,2.1,1.7676,5,45,37.87714285714286,0.7723404255319153,0.7676789127203234,0.756952047295818,0.7633239068958018,0.7725531914893624,0.7792564427545416,0.7928946306015341,0.7870745542949757,0.7743240366191184,0.7622184445388873,0.7423903312444047,0.7579646017699124,0.77120986604295,0.785579543072731,0.8149051999249108,0.8069251035001885,0.7741798040051115,0.753696662441909,0.7143846686677442,0.7427667269439429,0.7705719753348932,0.8417142857142857
NMC,16,E3-500,2.1,1.6929,5,45,36.276428571428575,0.7902127659574472,0.7861541728604804,0.7753448653382966,0.7815966934957581,0.790212765957448,0.7961554710604135,0.8090431974162291,0.8040923824959485,0.7922077922077921,0.7798555036124108,0.7625335720680404,0.7743362831858418,0.7890708058685956,0.803185914902536,0.8293598648394971,0.8219796763266842,0.7918619514273537,0.7767215885086607,0.7358577695682289,0.7590415913200736,0.7884329151605352,0.8061428571428572
NMC,17,E3-600,2.1,1.5726,5,45,33.69857142857143,0.832340425531914,0.8262900828201323,0.820013137727174,0.8246682619099408,0.8319148936170224,0.836924376848331,0.8486071861122326,0.8435980551053479,0.8337236533957846,0.825329366765831,0.8084153983885418,0.8183628318584075,0.8305337018924099,0.8428002515195976,0.8642763281396659,0.8569815581482869,0.8342564976565825,0.8244613434727501,0.7852689909951511,0.8031193490054243,0.8298958111843513,0.7488571428571428
NMC,18,E4-100,2.1,1.9052,5,45,40.825714285714284,0.6891489361702128,0.6880441707368865,0.6754981388219852,0.6804437676745705,0.6887234042553194,0.6934938741022387,0.7083165119095689,0.7060372771474874,0.6898020012774104,0.6850828729281782,0.6640555058191584,0.6749999999999998,0.6874335530512443,0.6958708866065804,0.7328702834616099,0.7297704177643967,0.6902428632296544,0.6888466413181238,0.6428076656661279,0.6566455696202542,0.688071443759303,0.9072380952380952
NMC,19,E4-200,2.1,1.8324,5,45,39.26571428571428,0.724255319148936,0.7196857082183046,0.7100941537114087,0.7154666086578212,0.7236170212765947,0.7300380228136882,0.7440452159870814,0.7398703403565641,0.7247179050457735,0.7192945176370591,0.6980752014324096,0.7092920353982306,0.7225175419944705,0.7329700272479558,0.7659095175520934,0.7608204742190443,0.7251810822326377,0.7209547950992814,0.6744400831216808,0.6923598553345389,0.7231554327025309,0.8725714285714286
NMC,20,E4-300,2.1,1.7794,5,45,38.13,0.7742553191489367,0.7708643023996613,0.7608933654477772,0.765934304981509,0.7738297872340416,0.7824250105618917,0.7922890593459835,0.7870745542949757,0.7749627421758571,0.7634934126646842,0.7486571172784249,0.7599557522123908,0.7724856474590691,0.7849507440788086,0.8113384644265063,0.8056078283778696,0.7754580315296113,0.7695395014786648,0.7266220272454387,0.7457052441229663,0.773123538167126,0.8473333333333334
NMC,21,E4-400,2.1,1.7229,5,45,36.919285714285714,0.7880851063829795,0.7848800169887449,0.7744690168600838,0.7800739612790961,0.7876595744680843,0.7955217574989435,0.8072264836495764,0.8014586709886542,0.7900787736853303,0.7811304717382077,0.7611906893464653,0.7730088495575229,0.78630661280034,0.8006707189268498,0.8265440210249668,0.8202860368837035,0.7899446101406049,0.7798901563160108,0.7374740244747162,0.7603978300180838,0.7863066128003409,0.8204285714285714
NMC,22,E4-500,2.1,1.6562,5,45,35.489999999999995,0.8072340425531905,0.8046294330006374,0.7941756076198816,0.7996519469219061,0.806808510638299,0.8126320236586393,0.8247880500605573,0.8202998379254458,0.8092399403874815,0.8002549936251588,0.7833482542524628,0.7935840707964603,0.8060812247501605,0.8174386920980927,0.8426881922282705,0.8360933383515246,0.8103962505325946,0.8010139416983524,0.7603324867236196,0.7807414104882469,0.8054433340421001,0.7886666666666666
NMC,23,E4-600,2.1,1.5474,5,45,33.158571428571435,0.8395744680851056,0.8360586111700998,0.8281147361506465,0.8327169893408746,0.8391489361702122,0.8441064638783269,0.8548647557529279,0.8504862236628847,0.8416010219288896,0.8340416489587765,0.8180393912265007,0.8285398230088505,0.8371252392090156,0.8474114441416889,0.8689694011638824,0.8652615732028597,0.8414997869620784,0.83438952260245,0.7968136688986363,0.8121609403254979,0.8371252392090147,0.7368571428571429
NMC,24,H3-100,2.1,1.8995,5,45,40.70357142857142,0.69063829787234,0.689318326608622,0.677468797897963,0.6817489667174241,0.6906382978723409,0.6941275876637087,0.710940654016956,0.7072528363046997,0.6904407068341492,0.683170420739482,0.666069829901522,0.6743362831858422,0.6895598554114404,0.6979668832529864,0.7339966209874218,0.732216785848701,0.6915210907541542,0.6934938741022396,0.6444239205726152,0.6559674502712483,0.690197746119499,0.9045238095238095
NMC,25,H3-200,2.1,1.8332,5,45,39.28285714285714,0.7214893617021279,0.7203227861541732,0.7081234946354291,0.7113334783554501,0.7210638297872345,0.7256020278833963,0.7410173597093266,0.7368314424635338,0.7215243772620816,0.7167445813854654,0.6953894359892576,0.7044247787610631,0.7203912396342762,0.7291972332844265,0.7630936737375631,0.7583741061347382,0.7226246271836381,0.7215885086607514,0.6737474024474714,0.6889692585895126,0.7197533489262176,0.8729523809523809
NMC,26,H3-400,2.1,1.7239,5,45,36.940714285714286,0.786170212765958,0.7848800169887449,0.7731552441427647,0.777463563193387,0.7863829787234033,0.7896070975918876,0.8035930561162701,0.7996353322528362,0.7868852459016402,0.7798555036124108,0.761862130707252,0.7703539823008851,0.7850308313842227,0.7948019283169137,0.8218509480007503,0.8172751223184047,0.7880272688538561,0.7845373891001266,0.7395520664973443,0.7540687160940323,0.784392940676164,0.8209047619047619
NMC,27,H3-500,2.1,1.6369,5,45,35.07642857142857,0.8078723404255328,0.8065406668082398,0.7963652288154153,0.7989993474004775,0.8074468085106377,0.8107308829742292,0.8229713362939046,0.8196920583468392,0.8079625292740058,0.8049298767530813,0.7855863921217558,0.7922566371681414,0.8060812247501605,0.8128274994759996,0.8393091796508356,0.8366578848325181,0.8084789092458458,0.8081960287283483,0.7654121450011537,0.7757685352622055,0.8054433340421001,0.7794761904761904
NMC,28,H3-600,2.1,1.5406,5,45,33.01285714285714,0.8429787234042543,0.8394563601613934,0.8335887891394806,0.8355449206003902,0.8423404255319147,0.8447401774397969,0.8548647557529279,0.8523095623987036,0.8428784330423671,0.8412664683382909,0.8243061772605191,0.8305309734513271,0.8411652136933867,0.8461538461538458,0.868406232400976,0.8663906661648477,0.843417128248829,0.842205323193916,0.8074347725698434,0.8164556962025316,0.8411652136933876,0.7336190476190476
NMC,29,H4-100,2.1,1.8972,5,45,40.65428571428571,0.6991489361702126,0.6939902314716511,0.6849135099627768,0.6897976941483579,0.6993617021276597,0.7072243346007605,0.719014937424304,0.7153565640194488,0.6991696827762404,0.6903952401189981,0.6730080572963306,0.6818584070796474,0.6987029555602806,0.7128484594424647,0.743195044114886,0.7397440722619493,0.7000426075841499,0.6953950147866497,0.6492726852920789,0.6693037974683538,0.6987029555602815,0.9034285714285714
NMC,30,H4-200,2.1,1.8208,5,45,39.01714285714285,0.7353191489361706,0.7328519855595674,0.7210422596890753,0.7269958668696974,0.7355319148936177,0.7393324883819181,0.7547436415018165,0.75,0.7353629976580809,0.729919252018699,0.7083706356311552,0.7207964601769925,0.7350627259196258,0.7447076084678264,0.7769851698892438,0.7706059465562669,0.7358329782701318,0.7308829742289813,0.6836758254444693,0.7029837251356241,0.7342122049755462,0.867047619047619
NMC,31,H4-300,2.1,1.757,5,45,37.65,0.7940425531914901,0.7880654066680828,0.7812568425662372,0.7868174896671745,0.7936170212765967,0.7976341360371775,0.8098506257569644,0.8053079416531608,0.7941239088780065,0.7870803229919252,0.7688003581020588,0.7798672566371687,0.7922602594088879,0.8019283169146929,0.8287966960765916,0.8231087692886714,0.794631444397103,0.7839036755386566,0.7467097667975047,0.7653707052441234,0.7922602594088888,0.8366666666666666
NMC,32,H4-400,2.1,1.6401,5,45,35.144999999999996,0.8225531914893622,0.8184327882777653,0.8099408802277219,0.8153143354361552,0.8219148936170209,0.825728770595691,0.8366976180863945,0.8322528363047006,0.823078560783479,0.8140671483212918,0.7994628469113696,0.8086283185840708,0.8207527110355102,0.8298050723118839,0.852637507039609,0.8488897252540459,0.8229654878568393,0.8107308829742284,0.778111290694989,0.7940777576853524,0.8192642993833728,0.7809999999999999
NMC,33,H4-500,2.1,1.4317,5,45,30.679285714285715,0.8897872340425526,0.8861754087916767,0.8839500766367427,0.8847074178812262,0.889148936170213,0.8918462188424163,0.8980621719822368,0.8956645056726096,0.8897168405365132,0.8880152996175097,0.8784691136974043,0.8814159292035404,0.8879438656176912,0.8928945713686849,0.9067017082785807,0.9060971019947308,0.8896463570515554,0.8899450781580054,0.8676979912260432,0.8731916817359853,0.8879438656176903,0.6817619047619047
NMC,34,H4-600,2.1,1.286,5,45,27.557142857142857,0.916170212765957,0.9137821193459343,0.9130720385373339,0.9129867304763968,0.9163829787234041,0.915504858470638,0.9210738796931777,0.9207860615883305,0.9163295720672782,0.9181895452613693,0.910474485228292,0.9121681415929208,0.9155857963002347,0.9155313351498622,0.9266003379012577,0.9286789612344748,0.9167021729867901,0.9254330376003388,0.9055645347494785,0.9048372513562377,0.9155857963002338,0.6123809523809524
NMC,35,I3-100,2.1,1.9383,5,45,41.535,0.667446808510638,0.662348693990233,0.6531640026275456,0.6567326517293877,0.6670212765957446,0.6751161808196029,0.6871215179652808,0.6847649918962722,0.6674473067915692,0.6659583510412235,0.6418979409131609,0.6515486725663733,0.6663831596853083,0.6738629218193246,0.7118453163131218,0.7083176514866389,0.668512995313165,0.661385720321082,0.6220272454398508,0.634267631103075,0.6663831596853074,0.9229999999999999
NMC,36,I3-200,2.1,1.8665,5,45,39.996428571428574,0.7017021276595745,0.7012104480781494,0.6877600175169691,0.6924080922340652,0.7019148936170216,0.7051119560625265,0.7214372224465082,0.7173824959481356,0.7023632105599322,0.6969825754356149,0.6759176365264103,0.683849557522124,0.7006166276844557,0.7082372668203725,0.7445091045616667,0.7420022581859245,0.7028121005538992,0.6947613012251797,0.6550450242438224,0.6663652802893303,0.7006166276844565,0.8888095238095238
NMC,37,I3-300,2.1,1.8076,5,45,38.73428571428571,0.7585106382978726,0.7557867912507978,0.7460039413181532,0.7491842505982165,0.757872340425533,0.7615124630333758,0.7759386354461038,0.7726904376012973,0.7592080051096435,0.7515937101572456,0.7347806624888111,0.7407079646017705,0.7567510099936214,0.7648291762733175,0.7950065703022338,0.7933759879563418,0.7594801874733701,0.753062948880439,0.7143846686677442,0.7273960216998194,0.7573889007016801,0.8607619047619047
NMC,38,I3-400,2.1,1.745,5,45,37.392857142857146,0.7776595744680854,0.7748991293268217,0.7643967593606318,0.7687622362410265,0.7776595744680863,0.7798901563160117,0.7935002018570856,0.7895056726094003,0.7768788588460716,0.7739056523586916,0.75358102059087,0.7606194690265484,0.7758877312353825,0.7824355481031224,0.8119016331894118,0.8097478359051564,0.7780144865786109,0.7767215885086607,0.7330870468713915,0.7450271247739604,0.7758877312353816,0.830952380952381
NMC,39,I3-500,2.1,1.6856,5,45,36.12,0.7980851063829792,0.7965597791463148,0.7860740091964091,0.7889928214052633,0.7974468085106396,0.7995352767215893,0.8128784820347192,0.8103727714748779,0.7973174366616984,0.7957926051848707,0.7757385854968675,0.7811946902654876,0.7969381246013185,0.8019283169146929,0.8293598648394971,0.8278133232969518,0.7984661269706006,0.7957329953527683,0.7559455091202949,0.7653707052441234,0.7956623431852003,0.8026666666666666
NMC,40,I3-600,2.1,1.6119,5,45,34.54071428571429,0.8244680851063837,0.8235294117647056,0.8138821983796811,0.8159669349575802,0.8238297872340423,0.8263624841571611,0.8379087605974966,0.8354943273905997,0.8245688737492021,0.8215044623884404,0.8034914950760967,0.8099557522123897,0.8233042738677447,0.8316914692936477,0.852637507039609,0.8511479111780202,0.8248828291435863,0.8244613434727501,0.7838836296467324,0.7967902350813745,0.8226663831596861,0.7675714285714286
NMC,41,I4-100,2.1,1.8945,5,45,40.59642857142857,0.6938297872340424,0.6933531535357824,0.6809721918108176,0.6837067652817046,0.6934042553191491,0.6972961554710606,0.7133629390391611,0.7104943273905988,0.6944858420268254,0.6910327241818957,0.6696508504923901,0.6763274336283187,0.6927493089517327,0.699853280234751,0.7368124648019521,0.7327813323296954,0.6955688112484015,0.6968736797634136,0.6485800046178696,0.6609403254972879,0.6927493089517336,0.9021428571428571
NMC,42,I4-200,2.1,1.8275,5,45,39.160714285714285,0.7236170212765956,0.7215969420259087,0.7100941537114087,0.7141614096149658,0.722978723404256,0.7281368821292764,0.7422285022204287,0.7380470016207452,0.7240791994890365,0.7192945176370591,0.6980752014324096,0.7070796460176991,0.7218796512864127,0.7317124292601127,0.764220011263375,0.7602559277380507,0.7239028547081379,0.7215885086607514,0.6765181251443071,0.6910036166365288,0.7225175419944714,0.8702380952380951
NMC,43,I4-400,2.1,1.7245,5,45,36.95357142857142,0.783617021276596,0.7808451900615845,0.7705276987081229,0.774853165107678,0.7829787234042564,0.7883396704689476,0.8015744852644335,0.7970016207455437,0.784969129231424,0.7779430514237147,0.7591763652641017,0.7688053097345131,0.7824792685519881,0.7927059316705085,0.8201614417120329,0.815581482875424,0.7852577758841068,0.7779890156316007,0.7367813438005069,0.7533905967450263,0.7818413778439295,0.8211904761904761
NMC,44,I4-500,2.1,1.6775,5,45,35.94642857142857,0.7921276595744686,0.7880654066680828,0.7786292971315971,0.7829018925386118,0.7917021276595735,0.7961554710604135,0.8084376261606785,0.8047001620745542,0.7928464977645309,0.7870803229919252,0.7674574753804837,0.7765486725663715,0.7897086965766533,0.803185914902536,0.8265440210249668,0.8214151298456907,0.7925010651896027,0.7864385297845384,0.7467097667975047,0.7603978300180838,0.7897086965766524,0.7988095238095237
NMC,45,I4-600,2.1,1.5797,5,45,33.85071428571428,0.8263829787234052,0.8235294117647056,0.8160718195752148,0.8198825320861429,0.8259574468085118,0.8295310519645112,0.8411384739604362,0.8379254457050243,0.8277624015328922,0.8234169145771348,0.8057296329453898,0.8121681415929212,0.824580055283862,0.8344162649339752,0.8562042425380136,0.852841550621001,0.8276523221133356,0.8250950570342201,0.7868852459016384,0.7974683544303804,0.8239421645758034,0.7522380952380953
NMC,46,J1-100,2.1,1.9212,5,45,41.16857142857143,0.6865957446808508,0.6833722658738592,0.672651631267791,0.6776158364150531,0.6874468085106384,0.6934938741022387,0.7077109406540174,0.7042139384116695,0.687885884607196,0.683170420739482,0.6613697403760064,0.6701327433628324,0.686157771635127,0.6992244812408295,0.73155622301483,0.728076778321415,0.6883255219429056,0.6869455006337137,0.6400369429692905,0.6559674502712483,0.6861577716351261,0.9148571428571428
NMC,47,J1-200,2.1,1.8448,5,45,39.53142857142857,0.7208510638297874,0.7181991930346152,0.7074666082767687,0.7119860778768752,0.721702127659575,0.7268694550063364,0.7416229309648772,0.7368314424635338,0.7228017883755591,0.7133446663833398,0.6944941808415397,0.7050884955752226,0.7203912396342762,0.7310836302661903,0.764220011263375,0.7583741061347382,0.7226246271836381,0.7118715673848754,0.671438466866773,0.6896473779385168,0.7203912396342753,0.8784761904761904
NMC,48,J1-300,2.1,1.7948,5,45,38.459999999999994,0.7723404255319153,0.7683159906561903,0.759579592730458,0.7646291059386554,0.7725531914893624,0.7786227291930716,0.791683488090432,0.7864667747163692,0.7743240366191184,0.7660433489162761,0.7473142345568498,0.7579646017699124,0.7718477567510096,0.7836931460909655,0.8113384644265063,0.8044787354158824,0.7741798040051115,0.7667934093789608,0.7238513045486012,0.7427667269439429,0.7712098660429509,0.8546666666666666
NMC,49,J1-400,2.1,1.7234,5,45,36.93,0.7908510638297876,0.7874283287322159,0.777315524414278,0.7835544920600386,0.790212765957448,0.7961554710604135,0.8084376261606785,0.8032820097244731,0.7922077922077921,0.7826179345516353,0.7638764547896155,0.7750000000000012,0.7890708058685956,0.8012995179207705,0.8282335273136852,0.8208505833646971,0.7925010651896027,0.7805238698774826,0.7402447471715536,0.7631103074141041,0.7897086965766524,0.8206666666666667
NMC,50,J1-500,2.1,1.6197,5,45,34.707857142857144,0.8357446808510645,0.8322361435548951,0.8228596452813663,0.828148792690885,0.8351063829787231,0.8400929446556828,0.8504238998788862,0.8454213938411668,0.835639770065999,0.8287292817679566,0.8117726051924805,0.8236725663716813,0.8330852647246445,0.8434290505135182,0.8654026656654779,0.8599924727135875,0.8361738389433313,0.8272074355724541,0.7889632879242665,0.8065099457504523,0.8324473740165859,0.7712857142857142
NMC,51,J1-600,2.1,1.469,5,45,31.478571428571428,0.8574468085106375,0.85389679337439,0.8471644405517855,0.8516423754622577,0.8568085106382979,0.8603717786227287,0.8698021800565199,0.8654781199351698,0.8582073664040877,0.8523161920951976,0.8381826320501347,0.8442477876106205,0.8549861790346593,0.8629218193250887,0.8828608973155623,0.8791870530673691,0.8585428206220698,0.8546683565694977,0.8196721311475397,0.8325045207956592,0.8549861790346585,0.6995238095238095
